TIMESTAMP; CPU; RAM; DISCO
2026-08-20 10:34:25; 17.6; 91.4; 91.7
2026-08-20 10:34:27; 8.6; 91.5; 91.7
2026-08-20 10:34:29; 8.9; 91.5; 91.7
2026-08-20 10:34:31; 13.9; 91.7; 91.7
2026-08-20 10:34:33; 19.9; 91.8; 91.7
2026-08-20 10:34:35; 5.3; 91.8; 91.7
2026-08-20 10:34:37; 6.9; 91.7; 91.7
2026-08-20 10:34:39; 11.0; 91.8; 91.7
2026-08-20 10:34:41; 4.9; 91.9; 91.7
2026-08-20 10:34:43; 5.8; 91.8; 91.7
